# MJD - 55920            Delay (s)    Scope/Freq  Err(us)
 148.273914994460938    -6.22438674    WSRT1400   5.246
 150.212992423934338    -8.24250057    WSRT1400   4.181
 150.219936914407299    -8.22211109    WSRT1400   4.447
 150.226881440161378    -8.20140670    WSRT1400   4.204
 150.233825969284226    -8.18041026    WSRT1400   3.397
 150.240770469943527    -8.15914129    WSRT1400   4.666
 150.247714973280381    -8.13764058    WSRT1400   4.003
 150.254659510741476    -8.11592430    WSRT1400   4.313
 150.261604050669121    -8.09399459    WSRT1400   4.184
 150.268490681148251    -8.07207152    WSRT1400   4.205
 151.210340503057523    -9.57470844    WSRT1400   3.643
 151.217285013422952    -9.61545008    WSRT1400   5.985
 151.224229590523464    -9.65589114    WSRT1400   4.398
 151.231174076317984    -9.69602288    WSRT1400   3.313
 151.238118597750145    -9.73580868    WSRT1400   3.601
 151.245063123198634    -9.77524709    WSRT1400   3.301
 151.252007684634009    -9.81430868    WSRT1400   3.506
 151.258952219184721    -9.85296043    WSRT1400   3.274
 151.265896758552117    -9.89119664    WSRT1400   3.701
 151.272841271420475    -9.92898928    WSRT1400   3.541
 151.279785789534799    -9.96632862    WSRT1400   3.730
 151.286730313324369   -10.00317782    WSRT1400   3.721
 151.293674811269739   -10.03952731    WSRT1400   3.170
 151.300619346729945   -10.07536857    WSRT1400   3.484
 151.307563856826164   -10.11066797    WSRT1400   2.697
 151.314508405048400   -10.14540597    WSRT1400   2.263
 151.321452928175859   -10.17957998    WSRT1400   1.979
 151.328397458193649   -10.21315856    WSRT1400   1.917
 151.335341963596875   -10.24613082    WSRT1400   2.398
 151.342286507890094   -10.27847606    WSRT1400   2.433
 151.349231059539306   -10.31018534    WSRT1400   2.769
 151.356175555600203   -10.34123274    WSRT1400   2.532
 151.363120091016754   -10.37161238    WSRT1400   2.054
 151.370006727745931   -10.40106843    WSRT1400   2.278
 152.207574511725397    -9.57811795    WSRT1400   2.653
 152.214519036271668    -9.57117993    WSRT1400   2.496
 152.221463583671721    -9.56500084    WSRT1400   2.378
 152.228408090719313    -9.55957519    WSRT1400   2.810
 152.235352620242338    -9.55493980    WSRT1400   3.284
 152.242297172226245    -9.55109671    WSRT1400   3.549
 152.249241715173412    -9.54803451    WSRT1400   2.745
 152.256186248661834    -9.54578929    WSRT1400   2.458
 152.263130804356479    -9.54435856    WSRT1400   2.324
 152.270075350475963    -9.54375468    WSRT1400   2.260
 152.277019855355320    -9.54398133    WSRT1400   2.437
 152.283964445487072    -9.54504041    WSRT1400   2.099
 152.290908962510002    -9.54695039    WSRT1400   1.894
 152.297853501338977    -9.54970911    WSRT1400   1.786
 152.304798030214442    -9.55332759    WSRT1400   2.056
 152.311742580837745    -9.55779979    WSRT1400   1.876
 152.318687121391122    -9.56314228    WSRT1400   2.134
 152.325631651976437    -9.56934595    WSRT1400   2.218
 152.332576172491827    -9.57641923    WSRT1400   2.003
 152.339520714522223    -9.58436646    WSRT1400   1.937
 152.346465246475418    -9.59318477    WSRT1400   1.885
 152.353409799929068    -9.60287736    WSRT1400   1.883
 152.360354311596893    -9.61344825    WSRT1400   2.036
 152.367298876488348    -9.62488509    WSRT1400   2.157
 152.374243431215291    -9.63720059    WSRT1400   2.442
 152.381187975857756    -9.65038761    WSRT1400   2.317
 152.388132510524883    -9.66443641    WSRT1400   2.214
 152.395077035114809    -9.67935572    WSRT1400   2.480
 152.402021549751225    -9.69513502    WSRT1400   2.076
 152.408908210039954    -9.71162486    WSRT1400   1.996
 153.384905513368722   -13.08700332    WSRT1400   2.085
 153.391850034655363   -13.07214959    WSRT1400   2.500
 153.398794594133506   -13.05672822    WSRT1400   2.717
 153.405739128174901   -13.04077262    WSRT1400   2.164
 153.412683700029447   -13.02428242    WSRT1400   1.835
 153.419628214425757   -13.00729121    WSRT1400   1.616
 153.426572766125901   -12.98981024    WSRT1400   1.913
 153.433517354904325   -12.97185736    WSRT1400   2.321
 153.440461853919260   -12.95346271    WSRT1400   1.707
 153.447406421168125   -12.93463798    WSRT1400   1.493
 153.454350961503224   -12.91540577    WSRT1400   1.456
 153.461295537970727   -12.89578451    WSRT1400   1.676
 153.468240055379283   -12.87580022    WSRT1400   1.897
 153.475184608440031   -12.85546910    WSRT1400   1.631
 153.482129133575654   -12.83481725    WSRT1400   1.754
 153.489073693825048   -12.81386477    WSRT1400   2.138
 153.496018225727312   -12.79262830    WSRT1400   2.440
 153.502904912413214   -12.77131393    WSRT1400   3.853
 154.202163191723230   -12.63134460    WSRT1400   3.983
 154.209107740578474   -12.66602841    WSRT1400   3.380
 154.216052314768604   -12.70125506    WSRT1400   3.217
 154.222996882817824   -12.73701289    WSRT1400   3.078
 154.229941444726137   -12.77330111    WSRT1400   3.150
 154.236886000886443   -12.81008635    WSRT1400   3.111
 154.243830551502469   -12.84735019    WSRT1400   3.314
 154.250775128479290   -12.88506930    WSRT1400   3.336
 154.257719700341113   -12.92323036    WSRT1400   3.009
 154.264664267349872   -12.96181043    WSRT1400   2.703
 154.271608798168018   -13.00078499    WSRT1400   2.542
 154.278553387870488   -13.04013684    WSRT1400   2.944
 154.285497941724316   -13.07985392    WSRT1400   2.787
 154.292442491860129   -13.11989185    WSRT1400   3.261
 154.299387038125133   -13.16026439    WSRT1400   3.957
 154.306331612940994   -13.20090256    WSRT1400   3.952
 154.313276184504502   -13.24182185    WSRT1400   3.352
 154.320220721638179   -13.28298328    WSRT1400   2.704
 154.327165287730168   -13.32437489    WSRT1400   2.403
 154.334109851501125   -13.36596788    WSRT1400   2.463
 154.341054444979818   -13.40772620    WSRT1400   1.975
 154.347999004945450   -13.44964739    WSRT1400   2.298
 154.354943563368579   -13.49170217    WSRT1400   2.252
 154.361888120525691   -13.53386608    WSRT1400   2.337
 154.368832676700549   -13.57611466    WSRT1400   2.101
 154.375777200541052   -13.61842461    WSRT1400   2.164
 154.382721787129412   -13.66077828    WSRT1400   1.782
 154.389666342001874   -13.70314012    WSRT1400   1.916
 154.396610896874336   -13.74550137    WSRT1400   1.986
 154.403497578525275   -13.78747150    WSRT1400   2.252
 155.429383159244026   -14.21723412    WSRT1400   2.217
 155.436327760937274   -14.20636374    WSRT1400   2.041
 155.443272291471658   -14.19617604    WSRT1400   2.228
 155.450216877150524   -14.18668969    WSRT1400   2.637
 155.457161422993522   -14.17791171    WSRT1400   2.847
 155.464106023624481   -14.16986577    WSRT1400   2.572
 155.471050584194018   -14.16254789    WSRT1400   2.332
 155.477995135908714   -14.15599559    WSRT1400   2.177
 155.484939710564504   -14.15019380    WSRT1400   2.391
 155.491884276161727   -14.14517467    WSRT1400   2.807
 155.498828832787694   -14.14093057    WSRT1400   2.475
 155.505715533698094   -14.13751529    WSRT1400   2.416
 156.196758399732062   -17.00057167    WSRT1400   2.797
 156.203702982653340   -17.03504434    WSRT1400   2.833
 156.210647572181188   -17.06894650    WSRT1400   2.213
 156.217592168679403   -17.10224645    WSRT1400   1.913
 156.224536740621261   -17.13493500    WSRT1400   1.720
 156.231481319744489   -17.16700343    WSRT1400   1.830
 156.238425938026921   -17.19842097    WSRT1400   1.734
 156.245370500553690   -17.22919035    WSRT1400   2.003
 156.252257196094433   -17.25903043    WSRT1400   2.852
 157.214139867799531   -16.42520877    WSRT1400   3.064
 157.221084485172469   -16.43211171    WSRT1400   3.444
 157.228029092373617   -16.43989314    WSRT1400   3.288
 157.234973689613980   -16.44853559    WSRT1400   2.932
 157.241918276573415   -16.45806598    WSRT1400   2.998
 157.248862853557512   -16.46845848    WSRT1400   2.749
 157.255807451925648   -16.47973571    WSRT1400   2.713
 157.262752071888826   -16.49188020    WSRT1400   2.676
 157.269638773759652   -16.50477732    WSRT1400   2.753
 158.255713429127354   -19.94455082    WSRT1400   2.398
 158.262658030740567   -19.93095453    WSRT1400   1.917
 158.269602639353252   -19.91675367    WSRT1400   1.769
 158.276547223176749   -19.90196154    WSRT1400   1.674
 158.283491813599539   -19.88659943    WSRT1400   1.819
 158.290436442097416   -19.87068075    WSRT1400   1.792
 158.297381045107613   -19.85423122    WSRT1400   2.068
 158.304325654149579   -19.83726053    WSRT1400   1.844
 158.311270300524484   -19.81979704    WSRT1400   1.772
 158.318214857587009   -19.80185217    WSRT1400   1.629
 158.325159514817642   -19.78345087    WSRT1400   1.740
 158.332104113847890   -19.76461204    WSRT1400   1.892
 158.339048717702099   -19.74535742    WSRT1400   2.005
 158.345993294577056   -19.72570054    WSRT1400   2.136
 158.352937875839416   -19.70566502    WSRT1400   2.695
 158.359882524346176   -19.68528492    WSRT1400   2.413
 158.366827081990778   -19.66455717    WSRT1400   2.135
 158.373713826593303   -19.64370402    WSRT1400   1.801
 159.283515192706545   -20.52576263    WSRT1400   1.967
 159.290459813979396   -20.56785187    WSRT1400   1.687
 159.297404435790668   -20.60989532    WSRT1400   1.792
 159.304349058482330   -20.65186202    WSRT1400   1.572
 159.311293682287214   -20.69373268    WSRT1400   1.969
 159.318238275918702   -20.73547769    WSRT1400   2.086
 159.325182934393524   -20.77708581    WSRT1400   2.295
 159.332127531568403   -20.81852483    WSRT1400   2.080
 159.339072162532830   -20.85977687    WSRT1400   2.243
 159.346016764320666   -20.90081730    WSRT1400   2.164
 159.352961368807883   -20.94162473    WSRT1400   1.992
 159.359848102460091   -20.98183459    WSRT1400   2.155
 161.293983645591652   -24.44107208    WSRT1400   3.173
 161.300928275231854   -24.45238044    WSRT1400   3.521
 161.307872915051121   -24.46280899    WSRT1400   3.094
 161.314817564911209   -24.47237043    WSRT1400   2.761
 161.321762193183531   -24.48106415    WSRT1400   2.685
 161.328706863234402   -24.48888059    WSRT1400   2.728
 161.335651448425779   -24.49583118    WSRT1400   2.839
 161.342596107067948   -24.50190133    WSRT1400   2.618
 161.349540743925900   -24.50712055    WSRT1400   2.717
 161.356485390955640   -24.51146091    WSRT1400   2.981
 161.363430016121129   -24.51495782    WSRT1400   3.122
 161.370316773827653   -24.51756622    WSRT1400   3.345
 161.380560127727222   -24.51990978    WSRT1400   2.701
 161.387504786987847   -24.52046129    WSRT1400   2.240
 161.394449392806564   -24.52016415    WSRT1400   2.283
 161.401394071421237   -24.51904342    WSRT1400   2.475
 161.406486759624386   -24.51769284    WSRT1400   4.217
 162.485221081085911   -24.60047022    WSRT1400   1.969
 162.492165741830831   -24.64188186    WSRT1400   2.203
 162.499110369273694   -24.68343847    WSRT1400   2.396
 162.506054995414161   -24.72510729    WSRT1400   2.418
 162.512999683676753   -24.76687413    WSRT1400   2.288
 162.519944276202295   -24.80871511    WSRT1400   2.153
 162.526888931461144   -24.85060103    WSRT1400   1.833
 162.533833586385299   -24.89251587    WSRT1400   2.151
 162.540720367593167   -24.93408205    WSRT1400   2.523
 163.344043051940389   -26.00534049    WSRT1400   3.946
 163.350987671561597   -25.98199118    WSRT1400   3.383
 163.357932354279910   -25.95865466    WSRT1400   2.721
 163.364877036779944   -25.93533689    WSRT1400   3.058
 163.368928067095112   -25.92175370    WSRT1400   6.898
 163.381544196054165   -25.87961909    WSRT1400   3.456
 163.388488843855157   -25.85656704    WSRT1400   3.286
 163.395433521749510   -25.83364749    WSRT1400   3.336
 163.402378166269045   -25.81087931    WSRT1400   3.502
 163.409322840459936   -25.78827929    WSRT1400   3.671
 163.416267512300692   -25.76588329    WSRT1400   3.111
 163.423212149944447   -25.74370875    WSRT1400   3.197
 163.430156784728752   -25.72178099    WSRT1400   4.035
 163.437101448042085   -25.70012137    WSRT1400   4.722
 163.444046108263137   -25.67872870    WSRT1400   3.864
 163.450990764737071   -25.65766010    WSRT1400   3.252
 163.457935417485714   -25.63691305    WSRT1400   3.825
 163.463433263248589   -25.62074865    WSRT1400   5.017
 164.251377920183586   -27.58595621    WSRT1400   3.681
 164.175087368639652   -27.13453626    WSRT1400   5.432
 164.182032057011384   -27.17629381    WSRT1400   4.891
 164.188976714634919   -27.21797510    WSRT1400   5.694
 164.195921373175224   -27.25957749    WSRT1400   5.233
 164.202866064697446   -27.30106224    WSRT1400   3.984
 164.209810725937132   -27.34243181    WSRT1400   3.720
 164.216755420820846   -27.38362626    WSRT1400   4.429
 164.223700085916789   -27.42466195    WSRT1400   4.747
 164.230644753544766   -27.46547903    WSRT1400   3.890
 164.237589423602913   -27.50608650    WSRT1400   4.030
 164.244534128047235   -27.54645524    WSRT1400   3.675
 166.320645581254212   -30.98738824    WSRT1400   3.447
 166.327590251574293   -30.98151904    WSRT1400   4.033
 166.334534930683731   -30.97488983    WSRT1400   3.541
 166.341479618851736   -30.96747848    WSRT1400   2.984
 166.348424315467128   -30.95933675    WSRT1400   3.078
 166.355311141960556   -30.95053644    WSRT1400   3.157
 167.166972056795203   -29.97714258    WSRT1400   4.053
 167.173916754349193   -30.00444373    WSRT1400   3.094
 167.180861443630420   -30.03245939    WSRT1400   2.912
 167.187806156362058   -30.06118184    WSRT1400   2.771
 167.194750861082866   -30.09059581    WSRT1400   3.072
 167.201695558171195   -30.12067021    WSRT1400   3.106
 167.208640310833289   -30.15140730    WSRT1400   2.657
 167.215584992758522   -30.18279169    WSRT1400   2.614
 167.222529730752285   -30.21479617    WSRT1400   2.696
 167.229474430001574   -30.24741633    WSRT1400   2.892
 167.236419090862910   -30.28062027    WSRT1400   2.670
 167.243363808302092   -30.31440079    WSRT1400   3.047
 167.250308487658913   -30.34873942    WSRT1400   2.517
 167.257253224073793   -30.38361333    WSRT1400   2.740
 167.264197891090589   -30.41901818    WSRT1400   2.938
 167.271142615616554   -30.45491874    WSRT1400   2.815
 167.278087302940548   -30.49130148    WSRT1400   3.685
 167.284974142377905   -30.52783718    WSRT1400   3.076
 167.295101864474418   -30.58234339    WSRT1400   2.993
 167.302046565993805   -30.62023190    WSRT1400   2.799
 167.308991231337131   -30.65851427    WSRT1400   2.697
 167.315935955644818   -30.69716669    WSRT1400   2.519
 167.322880644322140   -30.73616478    WSRT1400   2.630
 167.329825329194136   -30.77549234    WSRT1400   2.462
 167.336770010631881   -30.81511613    WSRT1400   2.660
 167.343714720285789   -30.85503474    WSRT1400   2.798
 167.350659458577866   -30.89521126    WSRT1400   2.697
 167.357604130782420   -30.93563326    WSRT1400   2.741
 167.363912251850707   -30.97252587    WSRT1400   2.728
 168.164347165373329   -32.61381117    WSRT1400   2.963
 168.171291902144731   -32.59126951    WSRT1400   2.989
 168.178236609943269   -32.56849900    WSRT1400   3.126
 168.185181319837284   -32.54554742    WSRT1400   3.364
 168.192126031950465   -32.52240372    WSRT1400   3.093
 168.199070745860809   -32.49910494    WSRT1400   3.082
 168.206015461219067   -32.47568143    WSRT1400   2.451
 168.212960209508310   -32.45214497    WSRT1400   2.440
 168.219904895486252   -32.42852703    WSRT1400   2.183
 168.226849613834929   -32.40484518    WSRT1400   1.983
 168.233794332612888   -32.38112542    WSRT1400   2.153
 168.240739019951434   -32.35739033    WSRT1400   2.586
 168.247683770438016   -32.33366408    WSRT1400   2.206
 168.254628457332728   -32.30996703    WSRT1400   2.049
 168.261573175179365   -32.28632786    WSRT1400   2.578
 168.268517892145610   -32.26276526    WSRT1400   2.188
 168.275462576209975   -32.23931270    WSRT1400   2.435
 168.282407322134532   -32.21598021    WSRT1400   2.484
 168.289352034778858   -32.19279120    WSRT1400   2.000
 168.296296777014504   -32.16977800    WSRT1400   1.623
 168.303241453773808   -32.14695650    WSRT1400   1.650
 168.310186191258254   -32.12435321    WSRT1400   1.739
 168.317130894349248   -32.10198951    WSRT1400   1.573
 168.324017714541696   -32.08007082    WSRT1400   1.686
 168.337502040834806   -32.03798063    WSRT1400   1.879
 168.344446762181178   -32.01677207    WSRT1400   1.769
 168.351391447940841   -31.99590592    WSRT1400   1.866
 168.358336160970794   -31.97541583    WSRT1400   2.005
 168.365280901147344   -31.95531278    WSRT1400   2.035
 168.372225604885898   -31.93562534    WSRT1400   2.340
 168.379170303698629   -31.91636364    WSRT1400   2.511
 168.386114997229015   -31.89755826    WSRT1400   2.193
 168.393059748610540   -31.87922012    WSRT1400   2.074
 168.400004462622746   -31.86137762    WSRT1400   2.169
 168.406949107491528   -31.84404446    WSRT1400   2.174
 168.413893841119716   -31.82723972    WSRT1400   2.583
 168.420838536811061   -31.81098003    WSRT1400   2.461
 168.427783289138461   -31.79529267    WSRT1400   2.430
 168.434727971507527   -31.78018441    WSRT1400   2.123
 168.441672678600298   -31.76567209    WSRT1400   2.152
 168.448617378518975   -31.75178037    WSRT1400   1.971
 168.455562134309730   -31.73852619    WSRT1400   1.807
 168.462506819334521   -31.72592121    WSRT1400   1.824
 168.469451528326317   -31.71397780    WSRT1400   1.626
 168.476396229416423   -31.70271698    WSRT1400   1.671
 168.483340954175219   -31.69214358    WSRT1400   2.094
 168.490285702304391   -31.68228416    WSRT1400   3.059
 168.497172500210581   -31.67322132    WSRT1400   2.799
 168.517485762713477   -31.65073946    WSRT1400   1.738
 168.524430468372884   -31.64454945    WSRT1400   1.537
 168.531375165010104   -31.63913881    WSRT1400   1.487
 168.538319884086377   -31.63452151    WSRT1400   1.517
 168.545264625587151   -31.63070017    WSRT1400   1.733
 168.552209294437489   -31.62769009    WSRT1400   2.158
 168.559154048700293   -31.62549814    WSRT1400   2.141
 168.566098730145313   -31.62413257    WSRT1400   2.239
 168.573043465250521   -31.62359590    WSRT1400   2.206
 168.579988127276010   -31.62390802    WSRT1400   2.233
 168.586932842852548   -31.62505864    WSRT1400   3.314
 168.593877548541059   -31.62706375    WSRT1400   3.608
 168.600822307635099   -31.62992000    WSRT1400   3.032
 168.607766961744346   -31.63364883    WSRT1400   3.323
 168.614711669179087   -31.63823524    WSRT1400   3.626
 168.621656398245250   -31.64368570    WSRT1400   4.511
 168.628601117125072   -31.65001573    WSRT1400   4.342
 168.635487948959053   -31.65714964    WSRT1400   3.901
 169.168552768314839   -34.07795165    WSRT1400   2.817
 169.175497468975664   -34.11591475    WSRT1400   2.459
 169.182442205856205   -34.15348078    WSRT1400   2.458
 169.189386916070362   -34.19061873    WSRT1400   2.525
 169.196331662955345   -34.22732032    WSRT1400   2.473
 169.203276383581397   -34.26355833    WSRT1400   2.448
 169.210221141343936   -34.29932033    WSRT1400   2.348
 169.217165873313206   -34.33457829    WSRT1400   2.430
 169.224110548027966   -34.36931767    WSRT1400   2.134
 169.231055292228120   -34.40351889    WSRT1400   2.273
 169.238000011311669   -34.43715807    WSRT1400   1.859
 169.244944768550340   -34.47023220    WSRT1400   1.811
 169.251889437808131   -34.50271074    WSRT1400   1.673
 169.258602678521129   -34.53353085    WSRT1400   1.670
 170.553678479947848   -34.71271512    WSRT1400   2.155
 170.560623248260526   -34.75029833    WSRT1400   2.053
 170.567510106302507   -34.78795866    WSRT1400   2.172
 171.156250018975697   -37.21521365    WSRT1400   2.757
 171.163194781365746   -37.21505230    WSRT1400   2.364
 171.170139521702367   -37.21406354    WSRT1400   2.199
 171.177084303300944   -37.21224273    WSRT1400   2.321
 171.184029062838817   -37.20959510    WSRT1400   2.200
 171.190973831762676   -37.20613615    WSRT1400   2.312
 171.197918546793517   -37.20186864    WSRT1400   2.530
 171.204863302642480   -37.19680733    WSRT1400   2.259
 171.211808067710081   -37.19094963    WSRT1400   2.247
 171.218752810047590   -37.18432285    WSRT1400   2.218
 171.225697529640456   -37.17692840    WSRT1400   1.832
 171.232642257935368   -37.16878243    WSRT1400   1.682
 171.239586994866841   -37.15989033    WSRT1400   1.961
 171.246531740238424   -37.15026904    WSRT1400   1.862
 171.253476493919152   -37.13992972    WSRT1400   1.789
 171.260363376888563   -37.12898227    WSRT1400   2.188
 171.290630892734043   -37.07301545    WSRT1400   1.884
 171.297575632022927   -37.05845407    WSRT1400   2.824
 171.304520409874385   -37.04329390    WSRT1400   2.670
 171.311465099694033   -37.02754223    WSRT1400   2.119
 171.318409859464737   -37.01121095    WSRT1400   2.360
 171.325354657194111   -36.99433359    WSRT1400   2.229
 171.332299366244115   -36.97691987    WSRT1400   1.876
 171.339244112925371   -36.95898733    WSRT1400   1.932
 171.346188833806082   -36.94055185    WSRT1400   1.830
 171.353133623473695   -36.92163798    WSRT1400   1.728
 171.360078355130099   -36.90227144    WSRT1400   2.065
 171.367023091930605   -36.88246031    WSRT1400   1.928
 171.373967833555071   -36.86223228    WSRT1400   1.620
 171.380912579807045   -36.84160434    WSRT1400   1.944
 171.387857330431871   -36.82059857    WSRT1400   1.722
 171.394802021917712   -36.79923756    WSRT1400   1.702
 171.401688900696172   -36.77772176    WSRT1400   1.481
 172.339866336398700   -37.62962169    WSRT1400   1.964
 172.346811098701437   -37.67045699    WSRT1400   2.055
 172.353755862321123   -37.71117774    WSRT1400   2.673
 172.360700627701590   -37.75174722    WSRT1400   2.274
 172.367645363301563   -37.79215654    WSRT1400   2.238
 172.374590164450638   -37.83236760    WSRT1400   2.228
 172.381534873180499   -37.87236582    WSRT1400   1.870
 172.388479647837812   -37.91213334    WSRT1400   2.101
 172.395424393871508   -37.95164144    WSRT1400   1.962
 172.402369111521693   -37.99086934    WSRT1400   2.300
 172.409313864336582   -38.02979156    WSRT1400   2.192
 172.416258652512624   -38.06839097    WSRT1400   1.979
 172.423203381418716   -38.10664576    WSRT1400   2.073
 172.430148114544863   -38.14453626    WSRT1400   2.160
 172.437092915475660   -38.18203405    WSRT1400   1.758
 172.444037657885929   -38.21912227    WSRT1400   1.618
 172.450982405243849   -38.25578318    WSRT1400   1.879
 172.457927157774975   -38.29199771    WSRT1400   2.211
 172.464871884163585   -38.32773759    WSRT1400   2.080
 172.471816647797823   -38.36299245    WSRT1400   2.287
 172.478761417391070   -38.39773205    WSRT1400   1.948
 172.485706161343842   -38.43195486    WSRT1400   1.724
 172.492650880041765   -38.46562691    WSRT1400   1.448
 172.499595636887534   -38.49873538    WSRT1400   1.445
 172.506540432084876   -38.53126290    WSRT1400   1.732
 172.512617050510016   -38.55923681    WSRT1400   2.019
 173.150897991828970   -38.36452140    WSRT1400   4.401
 173.157842745531525   -38.34051717    WSRT1400   3.391
 173.164787529560272   -38.31662543    WSRT1400   2.759
 173.171732280607102   -38.29285085    WSRT1400   2.237
 173.178677061441704   -38.26923470    WSRT1400   2.217
 173.185621808639553   -38.24579244    WSRT1400   2.202
 173.192566616788099   -38.22254988    WSRT1400   2.541
 173.199511390848784   -38.19951922    WSRT1400   2.197
 173.206456130392326   -38.17673841    WSRT1400   1.815
 173.213400930144417   -38.15422074    WSRT1400   2.100
 173.220345695015567   -38.13198418    WSRT1400   2.552
 173.227232576355163   -38.11024699    WSRT1400   2.762
 174.475033672883001   -41.14514585    WSRT1400   1.836
 174.481978456366051   -41.13769680    WSRT1400   1.954
 174.488923216878902   -41.12949923    WSRT1400   2.226
 174.495810107466241   -41.12062625    WSRT1400   2.294
 176.367950140578614   -42.37713358    WSRT1400   5.276
 176.374894899861829   -42.35264751    WSRT1400   5.486
 176.381839659676189   -42.32811514    WSRT1400   4.771
 176.388784451053652   -42.30358873    WSRT1400   3.520
 176.395729305710120   -42.27905983    WSRT1400   3.737
 176.402674033335643   -42.25457573    WSRT1400   3.555
 176.409618855221197   -42.23014625    WSRT1400   3.163
 176.416563644561393   -42.20579545    WSRT1400   4.030
 176.423508432540984   -42.18156203    WSRT1400   3.447
 176.430453219225456   -42.15744131    WSRT1400   3.669
 176.437398035646765   -42.13348308    WSRT1400   5.072
 176.444284970122681   -42.10988805    WSRT1400   4.445
 176.281371663724713   -42.67011928    WSRT1400   1.911
 176.288316458885674   -42.64799816    WSRT1400   2.178
 176.295261289349583   -42.62555921    WSRT1400   1.954
 176.302206059968739   -42.60282607    WSRT1400   2.246
 176.309150833840249   -42.57981235    WSRT1400   2.687
 176.316095610629418   -42.55654618    WSRT1400   4.063
 176.323040421644691   -42.53305535    WSRT1400   4.062
 176.329985203396063   -42.50935994    WSRT1400   4.635
 176.336930019140709   -42.48546048    WSRT1400   5.709
 176.343874804784718   -42.46142917    WSRT1400   4.579
 176.350819592385960   -42.43722870    WSRT1400   5.198
 176.357706532704469   -42.41312886    WSRT1400   5.073
 177.140095577204193   -42.91476956    WSRT1400   2.799
 177.147040350915631   -42.95461859    WSRT1400   3.377
 177.153985185941565   -42.99463555    WSRT1400   3.577
 177.160929987585405   -43.03480344    WSRT1400   2.881
 177.167874787759501   -43.07509931    WSRT1400   2.699
 177.174819586762169   -43.11549583    WSRT1400   2.467
 177.181764384687995   -43.15598566    WSRT1400   2.635
 177.188709213703987   -43.19652131    WSRT1400   2.495
 177.195654042247043   -43.23709843    WSRT1400   2.568
 177.202598870680958   -43.27768505    WSRT1400   3.350
 177.209543636054150   -43.31825452    WSRT1400   3.432
 177.216488433470658   -43.35878833    WSRT1400   3.372
 177.223433294784627   -43.39926625    WSRT1400   2.890
 177.230378062253294   -43.43965474    WSRT1400   3.031
 177.237264988572861   -43.47961341    WSRT1400   2.942
 178.421412454357778   -43.43209050    WSRT1400   1.766
 178.428357277342002   -43.44035679    WSRT1400   1.711
 178.435302090256300   -43.44949323    WSRT1400   1.838
 178.442246924678329   -43.45950365    WSRT1400   1.930
 178.449191748979501   -43.47038883    WSRT1400   2.368
 178.456136563290784   -43.48213651    WSRT1400   2.625
 178.463081335874449   -43.49475763    WSRT1400   2.180
 178.470026193434023   -43.50823403    WSRT1400   2.132
 178.476970946161600   -43.52257021    WSRT1400   1.923
 178.483915815471846   -43.53776445    WSRT1400   1.823
 178.490860580175649   -43.55379834    WSRT1400   1.934
 178.497747522211284   -43.57053886    WSRT1400   2.143
 178.548155283475353   -43.71757803    WSRT1400   2.795
 178.555100088000472   -43.74110212    WSRT1400   3.031
 178.562044883656199   -43.76539220    WSRT1400   2.702
 178.568989670740848   -43.79042316    WSRT1400   2.575
 178.575934512497042   -43.81619569    WSRT1400   2.491
 178.582879314286401   -43.84268860    WSRT1400   2.373
 178.589824107846653   -43.86989205    WSRT1400   2.132
 178.596768925010110   -43.89778933    WSRT1400   2.326
 178.603713702665118   -43.92636733    WSRT1400   2.773
 178.610658535872062   -43.95561134    WSRT1400   2.999
 178.617603329927078   -43.98550523    WSRT1400   3.679
 178.624490241869353   -44.01577574    WSRT1400   4.305
 180.132153189544624   -45.39781318    WSRT1400   2.618
 180.139098025050771   -45.41592809    WSRT1400   2.341
 180.146042882617621   -45.43486915    WSRT1400   2.252
 180.152987699169898   -45.45462096    WSRT1400   2.783
 180.159932537979330   -45.47518304    WSRT1400   2.689
 180.166877430820023   -45.49654200    WSRT1400   2.821
 180.173822219636349   -45.51869005    WSRT1400   2.730
 180.180767094374460   -45.54161282    WSRT1400   2.369
 180.187711897000554   -45.56530124    WSRT1400   2.729
 180.194656722487707   -45.58974619    WSRT1400   2.953
 180.201601570988714   -45.61493595    WSRT1400   3.311
 180.208546411173302   -45.64084439    WSRT1400   3.084
 180.215491242925054   -45.66748074    WSRT1400   3.289
 180.222436066629598   -45.69481283    WSRT1400   3.057
 180.229323038940493   -45.72260083    WSRT1400   2.946
 181.465330249746330   -47.18469950    WSRT1400   4.153
 181.472275072213961   -47.16841723    WSRT1400   3.388
 181.479219887733052   -47.15273523    WSRT1400   2.610
 181.486106848409690   -47.13780624    WSRT1400   3.015
 182.223707247423590   -49.42905959    WSRT1400   2.548
 182.230652104757610   -49.46441626    WSRT1400   3.583
 182.237596967359423   -49.49931783    WSRT1400   2.751
 182.244541803840548   -49.53374412    WSRT1400   2.543
 182.251486677720095   -49.56767126    WSRT1400   1.893
 182.258431526010099   -49.60107676    WSRT1400   2.253
 182.265376412091427   -49.63394952    WSRT1400   2.908
 182.272321209682559   -49.66627052    WSRT1400   3.179
 182.279266108867887   -49.69801150    WSRT1400   2.805
 182.286210951504472   -49.72917296    WSRT1400   2.525
 182.293155769599252   -49.75972211    WSRT1400   2.429
 182.300042751565343   -49.78940808    WSRT1400   2.722
 183.193324458858115   -48.74407687    WSRT1400   3.159
 183.200269357985235   -48.73756642    WSRT1400   3.320
